time,thrust
0.0005,0.0
0.001,0.0
0.0015,0.0
0.002,20.164925492636456
0.0025,20.831364859321056
0.003,22.14092917066886
0.0035,24.022740843082047
0.004,26.414268478737203
0.0045000000000000005,29.259683274208655
0.005000000000000001,32.508850569205215
0.005500000000000001,36.11661529506493
0.006000000000000002,40.04224614555641
0.006500000000000002,44.24897685116175
0.007000000000000003,48.703613310694166
0.007500000000000003,53.37618926740888
0.008000000000000004,58.239660147430165
0.008500000000000004,63.2696283598341
0.009000000000000005,68.44409542674478
0.009500000000000005,73.74323753577256
0.010000000000000005,79.14920186771491
0.010500000000000006,84.64592154888446
0.011000000000000006,90.21894741799193
0.011500000000000007,95.85529504307343
0.012000000000000007,101.54330560974505
0.012500000000000008,107.27251944900857
0.013000000000000008,113.03356109360946
0.013500000000000009,118.81803485443075
0.014000000000000009,124.61842999755778
0.01450000000000001,130.42803468167585
0.01500000000000001,136.2408578864742
0.01550000000000001,142.05155862715563
0.01600000000000001,147.85538180898257
0.01650000000000001,153.64810012974382
0.01700000000000001,159.42596148763772
0.017500000000000012,165.18564139775293
0.018000000000000013,170.92419996243245
0.018500000000000013,176.63904297960423
0.019000000000000013,182.32788680892085
0.019500000000000014,187.9887266484706
0.020000000000000014,193.6198079051291
0.020500000000000015,199.21960036948204
0.021000000000000015,204.78677493185276
0.021500000000000016,210.32018259946915
0.022000000000000016,215.81883559635722
0.022500000000000017,221.28189034730042
0.023000000000000017,226.7086321652819
0.023500000000000017,232.09846147836896
0.024000000000000018,237.4508814471096
0.02450000000000002,242.76548683731843
0.02500000000000002,248.04195402571895
0.02550000000000002,253.2800320273952
0.02600000000000002,258.4795344444657
0.02650000000000002,263.6403322449185
0.02700000000000002,268.76234728920923
0.02750000000000002,273.8455465301059
0.02800000000000002,278.88993681841947
0.028500000000000022,283.8955602537618
0.029000000000000022,288.8624900253696
0.029500000000000023,293.79082669338555
0.030000000000000023,298.6806948658337
0.030500000000000024,303.5322402309256
0.031000000000000024,308.3456269083057
0.03150000000000002,313.12103508645
0.03200000000000002,317.8586589166866
0.03250000000000002,322.55870463725176
0.03300000000000002,327.22138890345735
0.03350000000000002,331.84693730244703
0.03400000000000002,336.43558303319134
0.034500000000000024,340.98756573432803
0.035000000000000024,345.5031304442241
0.035500000000000025,349.9825266792235
0.036000000000000025,354.4260076174862
0.036500000000000025,358.8338293771153
0.037000000000000026,363.2062503784309
0.037500000000000026,367.5435307813055
0.03800000000000003,371.8459319894102
0.03850000000000003,376.1137162140774
0.03900000000000003,380.3471460912441
0.03950000000000003,384.5464843456283
0.04000000000000003,388.7119934969046
0.04050000000000003,392.84393560320274
0.04100000000000003,396.94257203774384
0.04150000000000003,401.0081632948801
0.04200000000000003,405.0409688222011
0.04250000000000003,409.0412468757277
0.04300000000000003,413.00925439553816
0.04350000000000003,416.945246899457
0.04400000000000003,420.84947839269637
0.04450000000000003,424.722201291569
0.04500000000000003,428.56366635960103
0.045500000000000033,432.3741226545542
0.046000000000000034,436.15381748503506
0.046500000000000034,439.90299637551544
0.047000000000000035,443.621903038721
0.047500000000000035,447.3107793544584
0.048000000000000036,450.9698653540659
0.048500000000000036,454.599399209755
0.04900000000000004,458.19961722820244
0.04950000000000004,461.7707538478221
0.05000000000000004,465.31304163921516
0.05050000000000004,468.82671130835433
0.05100000000000004,472.3119917021114
