time,thrust
0.0005,0.0
0.001,0.0
0.0015,0.0
0.002,0.0
0.0025,0.0
0.003,0.0
0.0035,0.0
0.004,26.637576151790903
0.0045000000000000005,26.85800026434801
0.005000000000000001,27.388477939177495
0.005500000000000001,28.212641929024446
0.006000000000000002,29.317796121315574
0.006500000000000002,30.694096401695564
0.007000000000000003,32.3338423207665
0.007500000000000003,34.23088062243827
0.008000000000000004,36.380115855445005
0.008500000000000004,38.77711911983059
0.009000000000000005,41.417823542397464
0.009500000000000005,44.298294086777936
0.010000000000000005,47.41455941695902
0.010500000000000006,50.76249437119668
0.011000000000000006,54.337742845914725
0.011500000000000007,58.13567229591399
0.012000000000000007,62.151352465770394
0.012500000000000008,66.37955227999753
0.013000000000000008,70.81474998636591
0.013500000000000009,75.45115264981577
0.014000000000000009,80.28272193561182
0.01450000000000001,85.30320381266135
0.01500000000000001,90.50616036917998
0.01550000000000001,95.8850023824356
0.01600000000000001,101.4330216406703
0.01650000000000001,107.14342229523332
0.01700000000000001,113.00935073896993
0.017500000000000012,119.02392367524811
0.018000000000000013,125.18025417080617
0.018500000000000013,131.47147558314447
0.019000000000000013,137.89076332614525
0.019500000000000014,144.43135449133888
0.020000000000000014,151.08656538100902
0.020500000000000015,157.84980703651976
0.021000000000000015,164.71459886352267
0.021500000000000016,171.6745804671613
0.022000000000000016,178.7235218166788
0.022500000000000017,185.85533186124218
0.023000000000000017,193.064065718328
0.023500000000000017,200.34393055345066
0.024000000000000018,207.68929026596322
0.02450000000000002,215.09466909058858
0.02500000000000002,222.5547542186046
0.02550000000000002,230.0643975364866
0.02600000000000002,237.61861657351017
0.02650000000000002,245.21259474348918
0.02700000000000002,252.8416809595918
0.02750000000000002,260.5013886951094
0.02800000000000002,268.1873945572227
0.028500000000000022,275.8955364352444
0.029000000000000022,283.62181127955023
0.029500000000000023,291.36237256244493
0.030000000000000023,299.1135274675632
0.030500000000000024,306.871733850066
0.031000000000000024,314.6335970058572
0.03150000000000002,322.3958662843108
0.03200000000000002,330.1554315755392
0.03250000000000002,337.9093197000535
0.03300000000000002,345.65469072573507
0.03350000000000002,353.38883423435175
0.03400000000000002,361.10916555738976
0.034500000000000024,368.81322199872596
0.035000000000000024,376.49865905960957
0.035500000000000025,384.1632466795559
0.036000000000000025,391.8048655050544
0.036500000000000025,399.42150319645174
0.037000000000000026,407.01125078197236
0.037500000000000026,414.57229906657784
0.03800000000000003,422.102935102221
0.03850000000000003,429.6015387250285
0.03900000000000003,437.0665791640142
0.03950000000000003,444.4966117251019
0.04000000000000003,451.89027455348753
0.04050000000000003,459.2462854767093
0.04100000000000003,466.56343893020016
0.04150000000000003,473.84060296657196
0.04200000000000003,481.07671634941227
0.04250000000000003,488.2707857319622
0.04300000000000003,495.42188292068016
0.04350000000000003,502.529142223381
0.04400000000000003,509.59175788135434
0.04450000000000003,516.6089815846339
0.04500000000000003,523.5801200693696
0.045500000000000033,530.504532796089
0.046000000000000034,537.3816297074669
0.046500000000000034,544.2108690641084
0.047000000000000035,550.9917553567337
0.047500000000000035,557.7238372930717
0.048000000000000036,564.4067058576952
0.048500000000000036,571.0399924429829
0.04900000000000004,577.6233670493426
0.04950000000000004,584.1565365528116
0.05000000000000004,590.6392430381256
0.05050000000000004,597.0712621953413
0.05100000000000004,603.4524017780989
0.05150000000000004,609.7825001216179
